comparison_metric,seed,member_count,cluster_mean,members_json
R3-R2:total_wakes,20262304,11,-0.7272727272727273,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0]"
R3-R2:total_wakes,20262305,12,-0.6666666666666666,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0]"
R3-R2:total_wakes,20262306,12,-0.6666666666666666,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0]"
R3-R2:total_wakes,20262307,12,-0.6666666666666666,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0]"
R3-R2:total_wakes,20262308,12,-0.6666666666666666,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0]"
R3-R2:total_wakes,20262309,11,-0.7272727272727273,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0]"
R3-R2:total_wakes,20262310,12,-0.6666666666666666,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0]"
P4-P6:mission_success,20262301,11,-0.2727272727272727,"[-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
P4-P6:mission_success,20262302,11,-0.2727272727272727,"[-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0]"
P4-P6:mission_success,20262303,10,-0.2,"[-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
P4-P6:mission_success,20262304,11,-0.36363636363636365,"[-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0]"
P4-P6:mission_success,20262305,12,-0.3333333333333333,"[-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0]"
P4-P6:progress,20262301,11,-0.2639794245652125,"[-0.9535452761787426,-0.9999960813724419,-2.2656816667243618e-06,-0.9502093172161674,-1.9316069692632e-06,-2.1880724678791097e-06,-3.2357121267923006e-06,-2.249056307745967e-06,-3.768708335294413e-06,-5.047659817014605e-06,-2.308952294804989e-06]"
P4-P6:progress,20262302,11,-0.24612440424908721,"[-0.9540536294096578,-0.9999965565918146,-1.480060968006569e-06,-2.3136270487222887e-06,-0.7532963275955818,-2.1371730427599545e-06,-1.2760523099286658e-06,-3.3972039138463472e-06,-4.467128345564397e-06,-3.4408075836322993e-06,-3.4210896929787182e-06]"
